round,agent_id,parent_id,birth_round,expected,submitted,correct,output_tokens,profit,balance_after
1,1,,0,-1455949995,-1455628995,False,284,-400.0,600.0
1,2,,0,-1455949995,-1454368995,False,306,-400.0,600.0
1,3,,0,-1455949995,-1455949995,True,393,100.0,1100.0
1,4,,0,-1455949995,-1456476195,False,319,-400.0,600.0
1,5,,0,-1455949995,-1455949995,True,461,100.0,1100.0
1,6,,0,-1455949995,-1455949995,True,483,100.0,1100.0
1,7,,0,-1455949995,-1457915595,False,350,-400.0,600.0
1,8,,0,-1455949995,-1455949995,True,393,100.0,1100.0
1,9,,0,-1455949995,-1455949995,True,395,100.0,1100.0
1,10,,0,-1455949995,-1455949995,True,406,100.0,1100.0
1,11,,0,-1455949995,-1457046795,False,338,-400.0,600.0
1,12,,0,-1455949995,-1453398327,False,291,-400.0,600.0
1,13,,0,-1455949995,-1455949995,True,390,100.0,1100.0
1,14,,0,-1455949995,-1455491327,False,200,-400.0,600.0
1,15,,0,-1455949995,-1455949995,True,502,100.0,1100.0
1,16,,0,-1455949995,-1457187327,False,204,-400.0,600.0
1,17,,0,-1455949995,-1455949995,True,487,100.0,1100.0
1,18,,0,-1455949995,-1455949995,True,481,100.0,1100.0
1,19,,0,-1455949995,-1455239595,False,201,-400.0,600.0
1,20,,0,-1455949995,-1455294327,False,174,-400.0,600.0
2,1,,0,-1932125417,-1933507511,False,282,-400.0,200.0
2,2,,0,-1932125417,-1932125417,True,310,100.0,700.0
2,3,,0,-1932125417,-1933252017,False,222,-400.0,700.0
2,4,,0,-1932125417,-1932353217,False,356,-400.0,200.0
2,5,,0,-1932125417,-1932125417,True,347,100.0,1200.0
2,6,,0,-1932125417,-1932125417,True,307,100.0,1200.0
2,7,,0,-1932125417,-1932125417,True,373,100.0,700.0
2,8,,0,-1932125417,-1933241817,False,221,-400.0,700.0
2,9,,0,-1932125417,-1932125417,True,332,100.0,1200.0
2,10,,0,-1932125417,-1932125417,True,327,100.0,1200.0
2,11,,0,-1932125417,-1932125417,True,522,100.0,700.0
2,12,,0,-1932125417,-1932125417,True,440,100.0,700.0
2,13,,0,-1932125417,-1933323167,False,178,-400.0,700.0
2,14,,0,-1932125417,-1932125417,True,339,100.0,700.0
2,15,,0,-1932125417,-1933323061,False,306,-400.0,700.0
2,16,,0,-1932125417,-1933194417,False,347,-400.0,200.0
2,17,,0,-1932125417,-1932125417,True,307,100.0,1200.0
