round,agent_id,parent_id,birth_round,expected,submitted,correct,output_tokens,profit,balance_after
1,1,,0,1407820518,1408913718,False,313,-213.0,787.0
1,2,,0,1407820518,1407820518,True,434,-334.0,666.0
1,3,,0,1407820518,1408860618,False,215,-115.0,885.0
1,4,,0,1407820518,1408438818,False,349,-249.0,751.0
1,5,,0,1407820518,1406779518,False,388,-288.0,712.0
1,6,,0,1407820518,1407820518,True,364,-264.0,736.0
1,7,,0,1407820518,"1,409,988,420",False,191,-91.0,909.0
1,8,,0,1407820518,1407820518,True,319,-219.0,781.0
1,9,,0,1407820518,"1,407,469,608",False,233,-133.0,867.0
1,10,,0,1407820518,1408911918,False,221,-121.0,879.0
1,11,,0,1407820518,1407820518,True,336,-236.0,764.0
1,12,,0,1407820518,1408699518,False,249,-149.0,851.0
1,13,,0,1407820518,1407820518,True,477,-377.0,623.0
1,14,,0,1407820518,1408464918,False,221,-121.0,879.0
1,15,,0,1407820518,1408914918,False,221,-121.0,879.0
1,16,,0,1407820518,1407820518,True,401,-301.0,699.0
1,17,,0,1407820518,1407066420,False,265,-165.0,835.0
1,18,,0,1407820518,1408858518,False,232,-132.0,868.0
1,19,,0,1407820518,1408619118,False,354,-254.0,746.0
1,20,,0,1407820518,1407820518,True,535,-435.0,565.0
2,1,,0,-1422636960,-1426354560,False,339,-239.0,548.0
2,2,,0,-1422636960,-1421127660,False,173,-73.0,593.0
2,3,,0,-1422636960,-1420774716,False,107,-7.0,878.0
2,4,,0,-1422636960,-1422252,False,175,-75.0,676.0
2,5,,0,-1422636960,-1422636960,True,399,-299.0,413.0
2,6,,0,-1422636960,-1424664716,False,285,-185.0,551.0
2,7,,0,-1422636960,-1422636960,True,295,-195.0,714.0
2,8,,0,-1422636960,-1422636960,True,382,-282.0,499.0
2,9,,0,-1422636960,-1421127060,False,173,-73.0,794.0
2,10,,0,-1422636960,-1422636960,True,454,-354.0,525.0
2,11,,0,-1422636960,-1422636960,True,414,-314.0,450.0
2,12,,0,-1422636960,-1423939860,False,239,-139.0,712.0
2,13,,0,-1422636960,-1424435160,False,377,-277.0,346.0
2,14,,0,-1422636960,-1423533960,False,289,-189.0,690.0
2,15,,0,-1422636960,-1421121060,False,173,-73.0,806.0
2,16,,0,-1422636960,-1422637560,False,474,-374.0,325.0
2,17,,0,-1422636960,-1417506756,False,166,-66.0,769.0
2,18,,0,-1422636960,-1422636960,True,373,-273.0,595.0
2,19,,0,-1422636960,-1423340160,False,287,-187.0,559.0
2,20,,0,-1422636960,-1422636960,True,558,-458.0,107.0
3,1,,0,553094879,553325879,False,193,-93.0,455.0
3,2,,0,553094879,553094879,True,355,-255.0,338.0
3,3,,0,553094879,553094879,True,374,-274.0,604.0
3,4,,0,553094879,553094879,True,364,-264.0,412.0
3,5,,0,553094879,553094879,True,318,-218.0,195.0
3,6,,0,553094879,553532879,False,305,-205.0,346.0
3,7,,0,553094879,553094879,True,316,-216.0,498.0
3,8,,0,553094879,553094879,True,437,-337.0,162.0
3,9,,0,553094879,553094879,True,550,-450.0,344.0
3,10,,0,553094879,553094879,True,363,-263.0,262.0
3,11,,0,553094879,553094879,True,437,-337.0,113.0
3,12,,0,553094879,553118879,False,298,-198.0,514.0
3,13,,0,553094879,553522679,False,229,-129.0,217.0
3,14,,0,553094879,553094879,True,338,-238.0,452.0
3,15,,0,553094879,553622879,False,216,-116.0,690.0
3,16,,0,553094879,553094879,True,317,-217.0,108.0
3,17,,0,553094879,553094879,True,337,-237.0,532.0
3,18,,0,553094879,551366916,False,291,-191.0,404.0
3,19,,0,553094879,553502879,False,335,-235.0,324.0
3,20,,0,553094879,553094879,True,470,-370.0,-263.0
4,1,,0,-200662106,-200701406,False,302,-202.0,253.0
4,2,,0,-200662106,-200662106,True,417,-317.0,21.0
4,3,,0,-200662106,-200614206,False,175,-75.0,529.0
4,4,,0,-200662106,-216878574,False,246,-146.0,266.0
4,5,,0,-200662106,-200542206,False,338,-238.0,-43.0
4,6,,0,-200662106,-200323806,False,333,-233.0,113.0
4,7,,0,-200662106,-200662106,True,285,-185.0,313.0
4,8,,0,-200662106,-200662106,True,334,-234.0,-72.0
4,9,,0,-200662106,-192715674,False,350,-250.0,94.0
4,10,,0,-200662106,-200662106,True,343,-243.0,19.0
4,11,,0,-200662106,-200662106,True,483,-383.0,-270.0
4,12,,0,-200662106,-200662106,True,317,-217.0,297.0
4,13,,0,-200662106,-200726206,False,346,-246.0,-29.0
4,14,,0,-200662106,-200662106,True,339,-239.0,213.0
4,15,,0,-200662106,-192717674,False,503,-403.0,287.0
