round,agent_id,parent_id,birth_round,expected,submitted,correct,output_tokens,profit,balance_after
1,1,,0,-1506727874,-1506737874,False,402,-302.0,698.0
1,2,,0,-1506727874,-1506727874,True,304,-204.0,796.0
1,3,,0,-1506727874,-1507167074,False,221,-121.0,879.0
1,4,,0,-1506727874,-1506727874,True,304,-204.0,796.0
1,5,,0,-1506727874,-1507242074,False,286,-186.0,814.0
1,6,,0,-1506727874,-1505532314,False,183,-83.0,917.0
1,7,,0,-1506727874,-1507226874,False,302,-202.0,798.0
1,8,,0,-1506727874,-1506727874,True,294,-194.0,806.0
1,9,,0,-1506727874,-1505184154,False,190,-90.0,910.0
1,10,,0,-1506727874,-1507242074,False,312,-212.0,788.0
1,11,,0,-1506727874,-1507095674,False,316,-216.0,784.0
1,12,,0,-1506727874,-1506669974,False,316,-216.0,784.0
1,13,,0,-1506727874,-1507251674,False,197,-97.0,903.0
1,14,,0,-1506727874,-1507242674,False,180,-80.0,920.0
1,15,,0,-1506727874,-1507227474,False,283,-183.0,817.0
1,16,,0,-1506727874,-1507095674,False,181,-81.0,919.0
1,17,,0,-1506727874,-1497406474,False,159,-59.0,941.0
1,18,,0,-1506727874,-1507095674,False,193,-93.0,907.0
1,19,,0,-1506727874,-1506727874,True,353,-253.0,747.0
1,20,,0,-1506727874,-1506917474,False,226,-126.0,874.0
2,1,,0,-2668116222,-2668116222,True,375,-275.0,423.0
2,2,,0,-2668116222,-2668614522,False,337,-237.0,559.0
2,3,,0,-2668116222,-2668420122,False,348,-248.0,631.0
2,4,,0,-2668116222,-2668384122,False,250,-150.0,646.0
2,5,,0,-2668116222,-2668526922,False,279,-179.0,635.0
2,6,,0,-2668116222,-2668116222,True,431,-331.0,586.0
2,7,,0,-2668116222,-2668116422,False,360,-260.0,538.0
2,8,,0,-2668116222,-2668116222,True,319,-219.0,587.0
2,9,,0,-2668116222,-2667418122,False,339,-239.0,671.0
2,10,,0,-2668116222,-2668116222,True,354,-254.0,534.0
2,11,,0,-2668116222,-2668116222,True,447,-347.0,437.0
2,12,,0,-2668116222,-2668116422,False,385,-285.0,499.0
2,13,,0,-2668116222,-2668583922,False,215,-115.0,788.0
2,14,,0,-2668116222,-2668116222,True,353,-253.0,667.0
2,15,,0,-2668116222,-2668116422,False,335,-235.0,582.0
2,16,,0,-2668116222,-2668478922,False,241,-141.0,778.0
