round,agent_id,parent_id,birth_round,expected,submitted,correct,output_tokens,profit,balance_after
1,1,,0,1542510194,1542373034,False,276,-400.0,600.0
1,2,,0,1542510194,1542328394,False,217,-400.0,600.0
1,3,,0,1542510194,1542510194,True,422,100.0,1100.0
1,4,,0,1542510194,1542276794,False,325,-400.0,600.0
1,5,,0,1542510194,1542426034,False,324,-400.0,600.0
1,6,,0,1542510194,1542609794,False,217,-400.0,600.0
1,7,,0,1542510194,1542572834,False,185,-400.0,600.0
1,8,,0,1542510194,1542510194,True,388,100.0,1100.0
1,9,,0,1542510194,1542851794,False,218,-400.0,600.0
1,10,,0,1542510194,1542457034,False,271,-400.0,600.0
1,11,,0,1542510194,1537544466,False,384,-400.0,600.0
1,12,,0,1542510194,1542399434,False,340,-400.0,600.0
1,13,,0,1542510194,1542519434,False,207,-400.0,600.0
1,14,,0,1542510194,1542461194,False,292,-400.0,600.0
1,15,,0,1542510194,1543113434,False,275,-400.0,600.0
1,16,,0,1542510194,1542548234,False,217,-400.0,600.0
1,17,,0,1542510194,1538296466,False,226,-400.0,600.0
1,18,,0,1542510194,1542510194,True,356,100.0,1100.0
1,19,,0,1542510194,1542409994,False,328,-400.0,600.0
1,20,,0,1542510194,1542510194,True,601,100.0,1100.0
2,1,,0,-3047329335,-3047012385,False,286,-400.0,200.0
2,2,,0,-3047329335,-3047329335,True,458,100.0,700.0
2,3,,0,-3047329335,-3047329335,True,437,100.0,1200.0
2,4,,0,-3047329335,-3053317185,False,207,-400.0,200.0
2,5,,0,-3047329335,-3047789235,False,308,-400.0,200.0
2,6,,0,-3047329335,-3047329335,True,415,100.0,700.0
2,7,,0,-3047329335,-3048505785,False,269,-400.0,200.0
2,8,,0,-3047329335,-3048388185,False,315,-400.0,700.0
2,9,,0,-3047329335,-3050191035,False,297,-400.0,200.0
2,10,,0,-3047329335,-3049990635,False,289,-400.0,200.0
2,11,,0,-3047329335,-3053431,False,259,-400.0,200.0
2,12,,0,-3047329335,-3047624985,False,353,-400.0,200.0
2,13,,0,-3047329335,-3047329335,True,337,100.0,700.0
2,14,,0,-3047329335,-3047100435,False,304,-400.0,200.0
2,15,,0,-3047329335,-3047484585,False,284,-400.0,200.0
2,16,,0,-3047329335,-3047330335,False,363,-400.0,200.0
2,17,,0,-3047329335,-3047329335,True,479,100.0,700.0
2,18,,0,-3047329335,-3047329335,True,437,100.0,1200.0
2,19,,0,-3047329335,-3047329335,True,382,100.0,700.0
