round,agent_id,parent_id,birth_round,expected,submitted,correct,output_tokens,profit,balance_after
1,1,,0,753021100,752601100,False,308,-208.0,792.0
1,2,,0,753021100,646719870,False,256,-156.0,844.0
1,3,,0,753021100,735739770,False,249,-149.0,851.0
1,4,,0,753021100,753021100,True,432,-332.0,668.0
1,5,,0,753021100,727391700,False,183,-83.0,917.0
1,6,,0,753021100,753051100,False,219,-119.0,881.0
1,7,,0,753021100,752501100,False,225,-125.0,875.0
1,8,,0,753021100,753021100,True,365,-265.0,735.0
1,9,,0,753021100,753051100,False,219,-119.0,881.0
1,10,,0,753021100,753021100,True,340,-240.0,760.0
1,11,,0,753021100,748237770,False,261,-161.0,839.0
1,12,,0,753021100,753021100,True,476,-376.0,624.0
1,13,,0,753021100,753021100,True,336,-236.0,764.0
1,14,,0,753021100,753021100,True,343,-243.0,757.0
1,15,,0,753021100,753021100,True,336,-236.0,764.0
1,16,,0,753021100,764227470,False,193,-93.0,907.0
1,17,,0,753021100,753021100,True,292,-192.0,808.0
1,18,,0,753021100,753021100,True,473,-373.0,627.0
1,19,,0,753021100,753021100,True,339,-239.0,761.0
1,20,,0,753021100,753021100,True,333,-233.0,767.0
2,1,,0,-35525184,-35306784,False,283,-183.0,609.0
2,2,,0,-35525184,-35525184,True,378,-278.0,566.0
2,3,,0,-35525184,-35365584,False,315,-215.0,636.0
2,4,,0,-35525184,-36303696,False,518,-418.0,250.0
2,5,,0,-35525184,(35312 * 15738) - (21165 * 27936),False,177,-77.0,840.0
2,6,,0,-35525184,-35325984,False,283,-183.0,698.0
2,7,,0,-35525184,-35525784,False,438,-338.0,537.0
2,8,,0,-35525184,-35525184,True,322,-222.0,513.0
2,9,,0,-35525184,-35405184,False,320,-220.0,661.0
2,10,,0,-35525184,555823456,False,281,-181.0,579.0
2,11,,0,-35525184,-35323584,False,283,-183.0,656.0
2,12,,0,-35525184,-35525184,True,519,-419.0,205.0
2,13,,0,-35525184,-35525184,True,469,-369.0,395.0
2,14,,0,-35525184,-35525184,True,414,-314.0,443.0
2,15,,0,-35525184,-35525184,True,448,-348.0,416.0
2,16,,0,-35525184,-35698656,False,70,30.0,937.0
2,17,,0,-35525184,-35525184,True,414,-314.0,494.0
2,18,,0,-35525184,-35525184,True,541,-441.0,186.0
2,19,,0,-35525184,-35525184,True,569,-469.0,292.0
2,20,,0,-35525184,-35525184,True,402,-302.0,465.0
3,1,,0,899328042,901242642,False,293,-193.0,416.0
3,2,,0,899328042,901782942,False,275,-175.0,391.0
3,3,,0,899328042,901352842,False,190,-90.0,546.0
3,4,,0,899328042,897379,False,513,-413.0,-163.0
3,5,,0,899328042,900707442,False,193,-93.0,747.0
3,6,,0,899328042,900729242,False,292,-192.0,506.0
3,7,,0,899328042,900414642,False,304,-204.0,333.0
3,8,,0,899328042,899328042,True,609,-509.0,4.0
3,9,,0,899328042,900805442,False,212,-112.0,549.0
3,10,,0,899328042,899328042,True,434,-334.0,245.0
3,11,,0,899328042,899328042,True,431,-331.0,325.0
3,12,,0,899328042,899328042,True,640,-540.0,-335.0
3,13,,0,899328042,897748954,False,538,-438.0,-43.0
3,14,,0,899328042,899328042,True,474,-374.0,69.0
3,15,,0,899328042,899328042,True,510,-410.0,6.0
3,16,,0,899328042,900605142,False,222,-122.0,815.0
3,17,,0,899328042,899328042,True,471,-371.0,123.0
3,18,,0,899328042,899328042,True,656,-556.0,-370.0
3,19,,0,899328042,900357342,False,352,-252.0,40.0
3,20,,0,899328042,899328042,True,471,-371.0,94.0
4,1,,0,-3870109136,-3868130536,False,286,-186.0,230.0
4,2,,0,-3870109136,-3870629136,False,316,-216.0,175.0
4,3,,0,-3870109136,-3869831536,False,289,-189.0,357.0
4,5,,0,-3870109136,-3869830336,False,289,-189.0,558.0
4,6,,0,-3870109136,-3874494726,False,188,-88.0,418.0
4,7,,0,-3870109136,-3869829336,False,283,-183.0,150.0
4,8,,0,-3870109136,-3868927336,False,217,-117.0,-113.0
4,9,,0,-3870109136,-3870630336,False,348,-248.0,301.0
4,10,,0,-3870109136,-3874494,False,306,-206.0,39.0
4,11,,0,-3870109136,-3870109136,True,443,-343.0,-18.0
