round,agent_id,parent_id,birth_round,expected,submitted,correct,output_tokens,profit,balance_after
1,1,,0,-4324555710,-4324555710,True,487,100.0,1100.0
1,2,,0,-4324555710,-4325071110,False,212,-400.0,600.0
1,3,,0,-4324555710,-4324555210,False,425,-400.0,600.0
1,4,,0,-4324555710,-4325189910,False,316,-400.0,600.0
1,5,,0,-4324555710,-4325053710,False,301,-400.0,600.0
1,6,,0,-4324555710,-4324555710,True,441,100.0,1100.0
1,7,,0,-4324555710,-4325043510,False,224,-400.0,600.0
1,8,,0,-4324555710,-4324555710,True,343,100.0,1100.0
1,9,,0,-4324555710,-4325053710,False,306,-400.0,600.0
1,10,,0,-4324555710,-4324733310,False,306,-400.0,600.0
1,11,,0,-4324555710,-4325134710,False,378,-400.0,600.0
1,12,,0,-4324555710,-4325095710,False,316,-400.0,600.0
1,13,,0,-4324555710,-4325053710,False,300,-400.0,600.0
1,14,,0,-4324555710,-4324555210,False,373,-400.0,600.0
1,15,,0,-4324555710,-4324554710,False,335,-400.0,600.0
1,16,,0,-4324555710,-4306262930,False,329,-400.0,600.0
1,17,,0,-4324555710,-4325053710,False,224,-400.0,600.0
1,18,,0,-4324555710,-4325053710,False,212,-400.0,600.0
1,19,,0,-4324555710,-4324555710,True,538,100.0,1100.0
1,20,,0,-4324555710,-4325053710,False,314,-400.0,600.0
2,1,,0,-1474000511,-1474000511,True,374,100.0,1200.0
2,2,,0,-1474000511,-1473548911,False,264,-400.0,200.0
2,3,,0,-1474000511,-1473495511,False,310,-400.0,200.0
2,4,,0,-1474000511,-1473546911,False,310,-400.0,200.0
2,5,,0,-1474000511,-1473552911,False,298,-400.0,200.0
2,6,,0,-1474000511,-1474000511,True,370,100.0,1200.0
2,7,,0,-1474000511,-1473627311,False,294,-400.0,200.0
2,8,,0,-1474000511,-1474000511,True,381,100.0,1200.0
2,9,,0,-1474000511,-1474000511,True,366,100.0,700.0
2,10,,0,-1474000511,-1473620111,False,310,-400.0,200.0
2,11,,0,-1474000511,-1473659911,False,374,-400.0,200.0
2,12,,0,-1474000511,-1473551711,False,313,-400.0,200.0
2,13,,0,-1474000511,-1473580511,False,296,-400.0,200.0
2,14,,0,-1474000511,-1474000511,True,455,100.0,700.0
2,15,,0,-1474000511,-1474000511,True,385,100.0,700.0
2,16,,0,-1474000511,-1473539911,False,278,-400.0,200.0
2,17,,0,-1474000511,-1473546911,False,276,-400.0,200.0
2,18,,0,-1474000511,-1473577511,False,217,-400.0,200.0
2,19,,0,-1474000511,-1474000511,True,415,100.0,1200.0
2,20,,0,-1474000511,-1474000511,True,294,100.0,700.0
3,1,,0,3657756277,3657398477,False,224,-400.0,800.0
3,2,,0,3657756277,3657756277,True,329,100.0,300.0
3,3,,0,3657756277,3657584477,False,308,-400.0,-200.0
3,4,,0,3657756277,3657756277,True,580,100.0,300.0
3,5,,0,3657756277,3657398077,False,296,-400.0,-200.0
3,6,,0,3657756277,3657756277,True,336,100.0,1300.0
3,7,,0,3657756277,3657418477,False,224,-400.0,-200.0
3,8,,0,3657756277,3657756277,True,455,100.0,1300.0
3,9,,0,3657756277,3657756277,True,514,100.0,800.0
3,10,,0,3657756277,3657338077,False,284,-400.0,-200.0
3,11,,0,3657756277,3657214277,False,310,-400.0,-200.0
3,12,,0,3657756277,3657663277,False,313,-400.0,-200.0
3,13,,0,3657756277,3657618077,False,224,-400.0,-200.0
3,14,,0,3657756277,3657756277,True,482,100.0,800.0
3,15,,0,3657756277,3657756277,True,455,100.0,800.0
3,16,,0,3657756277,3657390477,False,217,-400.0,-200.0
3,17,,0,3657756277,3657630877,False,224,-400.0,-200.0
3,18,,0,3657756277,3658125277,False,195,-400.0,-200.0
3,19,,0,3657756277,3657168877,False,224,-400.0,800.0
3,20,,0,3657756277,3657756277,True,423,100.0,800.0
4,1,,0,-852490110,-852490110,True,441,100.0,900.0
4,2,,0,-852490110,-851971510,False,209,-400.0,-100.0
4,4,,0,-852490110,-852490110,True,424,100.0,400.0
4,6,,0,-852490110,(38140 * 14914) - (21265 * 66838),False,184,-400.0,900.0
4,8,,0,-852490110,-852490110,True,286,100.0,1400.0
4,9,,0,-852490110,-852490110,True,424,100.0,900.0
4,14,,0,-852490110,-852490110,True,418,100.0,900.0
4,15,,0,-852490110,-852659690,False,458,-400.0,400.0
4,19,,0,-852490110,-852490110,True,327,100.0,900.0
4,20,,0,-852490110,-852147310,False,327,-400.0,400.0
4,21,8,3,-852490110,-852490110,True,489,100.0,1100.0
4,22,1,3,-852490110,-852104390,False,228,-400.0,600.0
4,23,14,3,-852490110,-852490110,True,398,100.0,1100.0
4,24,9,3,-852490110,-852490110,True,350,100.0,1100.0
4,25,9,3,-852490110,-852490110,True,348,100.0,1100.0
