round,agent_id,parent_id,birth_round,expected,submitted,correct,output_tokens,profit,balance_after
1,1,,0,3267187334,3267134534,False,214,-114.0,886.0
1,2,,0,3267187334,3267144134,False,345,-245.0,755.0
1,3,,0,3267187334,3267108134,False,217,-117.0,883.0
1,4,,0,3267187334,3267082934,False,217,-117.0,883.0
1,5,,0,3267187334,3267150134,False,235,-135.0,865.0
1,6,,0,3267187334,(60494 * 65125) - (15306 * 43936),False,205,-105.0,895.0
1,7,,0,3267187334,3267187334,True,403,-303.0,697.0
1,8,,0,3267187334,3267187334,True,288,-188.0,812.0
1,9,,0,3267187334,3267187334,True,290,-190.0,810.0
1,10,,0,3267187334,3267124934,False,287,-187.0,813.0
1,11,,0,3267187334,3267187334,True,289,-189.0,811.0
1,12,,0,3267187334,3267145334,False,342,-242.0,758.0
1,13,,0,3267187334,3264657306,False,183,-83.0,917.0
1,14,,0,3267187334,(60494 * 65125) - (15306 * 43936),False,242,-142.0,858.0
1,15,,0,3267187334,3267187334,True,502,-402.0,598.0
1,16,,0,3267187334,3267157334,False,207,-107.0,893.0
1,17,,0,3267187334,3267187334,True,288,-188.0,812.0
1,18,,0,3267187334,3267104134,False,351,-251.0,749.0
1,19,,0,3267187334,3267164534,False,304,-204.0,796.0
1,20,,0,3267187334,3267174134,False,207,-107.0,893.0
2,1,,0,2536868358,2536868358,True,343,-243.0,643.0
2,2,,0,2536868358,2536868358,True,362,-262.0,493.0
2,3,,0,2536868358,2536868358,True,480,-380.0,503.0
2,4,,0,2536868358,2536713858,False,300,-200.0,683.0
2,5,,0,2536868358,2536868358,True,415,-315.0,550.0
2,6,,0,2536868358,2536868358,True,503,-403.0,492.0
2,7,,0,2536868358,2536868358,True,333,-233.0,464.0
2,8,,0,2536868358,2536868358,True,480,-380.0,432.0
2,9,,0,2536868358,2536868358,True,482,-382.0,428.0
2,10,,0,2536868358,2536874058,False,198,-98.0,715.0
2,11,,0,2536868358,2536868358,True,480,-380.0,431.0
2,12,,0,2536868358,2536868358,True,290,-190.0,568.0
2,13,,0,2536868358,2536776258,False,224,-124.0,793.0
2,14,,0,2536868358,2536868358,True,360,-260.0,598.0
