round,agent_id,parent_id,birth_round,expected,submitted,correct,output_tokens,profit,balance_after
1,1,,0,-4324555710,-4324808910,False,337,-237.0,763.0
1,2,,0,-4324555710,-4325053710,False,307,-207.0,793.0
1,3,,0,-4324555710,-4325053710,False,303,-203.0,797.0
1,4,,0,-4324555710,-4324555710,True,518,-418.0,582.0
1,5,,0,-4324555710,-4325053710,False,299,-199.0,801.0
1,6,,0,-4324555710,-4324555210,False,393,-293.0,707.0
1,7,,0,-4324555710,-4324555710,True,336,-236.0,764.0
1,8,,0,-4324555710,-4325053710,False,318,-218.0,782.0
1,9,,0,-4324555710,-4324555710,True,437,-337.0,663.0
1,10,,0,-4324555710,-4324555710,True,413,-313.0,687.0
1,11,,0,-4324555710,-4325052710,False,183,-83.0,917.0
1,12,,0,-4324555710,-4325053710,False,306,-206.0,794.0
1,13,,0,-4324555710,-4325053710,False,282,-182.0,818.0
1,14,,0,-4324555710,-4325053710,False,318,-218.0,782.0
1,15,,0,-4324555710,-4325053710,False,309,-209.0,791.0
1,16,,0,-4324555710,-4324555710,True,545,-445.0,555.0
1,17,,0,-4324555710,-4324554710,False,307,-207.0,793.0
1,18,,0,-4324555710,-4324733910,False,219,-119.0,881.0
1,19,,0,-4324555710,-4324555710,True,361,-261.0,739.0
1,20,,0,-4324555710,-4323997710,False,351,-251.0,749.0
2,1,,0,-1474000511,-1473659111,False,326,-226.0,537.0
2,2,,0,-1474000511,-1473539311,False,198,-98.0,695.0
2,3,,0,-1474000511,-1474000511,True,292,-192.0,605.0
2,4,,0,-1474000511,-1474000511,True,367,-267.0,315.0
2,5,,0,-1474000511,-1473626711,False,299,-199.0,602.0
2,6,,0,-1474000511,-1473548311,False,285,-185.0,522.0
2,7,,0,-1474000511,-1474000511,True,381,-281.0,483.0
2,8,,0,-1474000511,-1474000511,True,358,-258.0,524.0
2,9,,0,-1474000511,-1474000511,True,508,-408.0,255.0
2,10,,0,-1474000511,-1473530111,False,250,-150.0,537.0
2,11,,0,-1474000511,-1474000511,True,259,-159.0,758.0
2,12,,0,-1474000511,-1473561311,False,299,-199.0,595.0
2,13,,0,-1474000511,-1473518711,False,364,-264.0,554.0
2,14,,0,-1474000511,-1473578911,False,278,-178.0,604.0
2,15,,0,-1474000511,-1473450511,False,296,-196.0,595.0
2,16,,0,-1474000511,-1474000511,True,366,-266.0,289.0
2,17,,0,-1474000511,-1474000511,True,301,-201.0,592.0
2,18,,0,-1474000511,-1474000511,True,333,-233.0,648.0
2,19,,0,-1474000511,-1474000511,True,468,-368.0,371.0
2,20,,0,-1474000511,-1473548111,False,292,-192.0,557.0
3,1,,0,3657756277,3657583277,False,219,-119.0,418.0
3,2,,0,3657756277,3657349697,False,299,-199.0,496.0
3,3,,0,3657756277,3657422077,False,301,-201.0,404.0
3,4,,0,3657756277,3657650077,False,296,-196.0,119.0
3,5,,0,3657756277,3657405077,False,314,-214.0,388.0
3,6,,0,3657756277,3657650677,False,277,-177.0,345.0
3,7,,0,3657756277,3657756277,True,458,-358.0,125.0
3,8,,0,3657756277,3657721697,False,184,-84.0,440.0
3,9,,0,3657756277,3657756277,True,539,-439.0,-184.0
