round,agent_id,parent_id,birth_round,expected,submitted,correct,output_tokens,profit,balance_after
1,1,,0,3735721535,3735721535,True,412,-312.0,688.0
1,2,,0,3735721535,3735721535,True,464,-364.0,636.0
1,3,,0,3735721535,3736238535,False,218,-118.0,882.0
1,4,,0,3735721535,3736438535,False,195,-95.0,905.0
1,5,,0,3735721535,3737720535,False,221,-121.0,879.0
1,6,,0,3735721535,3735721535,True,338,-238.0,762.0
1,7,,0,3735721535,3735721535,True,284,-184.0,816.0
1,8,,0,3735721535,3735938535,False,330,-230.0,770.0
1,9,,0,3735721535,3736238535,False,198,-98.0,902.0
1,10,,0,3735721535,3737735535,False,284,-184.0,816.0
1,11,,0,3735721535,"3,743,494,822",False,368,-268.0,732.0
1,12,,0,3735721535,3736737035,False,275,-175.0,825.0
1,13,,0,3735721535,3735721535,True,391,-291.0,709.0
1,14,,0,3735721535,3735721535,True,344,-244.0,756.0
1,15,,0,3735721535,3735721535,True,362,-262.0,738.0
1,16,,0,3735721535,3736045535,False,237,-137.0,863.0
1,17,,0,3735721535,3735721535,True,334,-234.0,766.0
1,18,,0,3735721535,3735721535,True,334,-234.0,766.0
1,19,,0,3735721535,3735721535,True,326,-226.0,774.0
1,20,,0,3735721535,3736247535,False,303,-203.0,797.0
2,1,,0,-101505943,-101505943,True,478,-378.0,310.0
2,2,,0,-101505943,-101505943,True,566,-466.0,170.0
2,3,,0,-101505943,-101505943,True,420,-320.0,562.0
2,4,,0,-101505943,-101874943,False,148,-48.0,857.0
2,5,,0,-101505943,-101505943,True,440,-340.0,539.0
2,6,,0,-101505943,-101505943,True,424,-324.0,438.0
2,7,,0,-101505943,-101505943,True,309,-209.0,607.0
2,8,,0,-101505943,-101505943,True,683,-583.0,187.0
2,9,,0,-101505943,-102054343,False,324,-224.0,678.0
2,10,,0,-101505943,-101916143,False,351,-251.0,565.0
2,11,,0,-101505943,-101817343,False,299,-199.0,533.0
2,12,,0,-101505943,-102083743,False,260,-160.0,665.0
2,13,,0,-101505943,-101505943,True,517,-417.0,292.0
2,14,,0,-101505943,-101505943,True,382,-282.0,474.0
2,15,,0,-101505943,-101505943,True,464,-364.0,374.0
2,16,,0,-101505943,-101505943,True,309,-209.0,654.0
2,17,,0,-101505943,-101505943,True,517,-417.0,349.0
2,18,,0,-101505943,-101505943,True,601,-501.0,265.0
2,19,,0,-101505943,-101505943,True,438,-338.0,436.0
2,20,,0,-101505943,-101841743,False,336,-236.0,561.0
3,1,,0,-2192966520,-2197449120,False,174,-74.0,236.0
3,2,,0,-2192966520,-2192966520,True,519,-419.0,-249.0
3,3,,0,-2192966520,-2192966520,True,394,-294.0,268.0
3,4,,0,-2192966520,-2192766520,False,208,-108.0,749.0
3,5,,0,-2192966520,-2192966520,True,396,-296.0,243.0
3,6,,0,-2192966520,-2192966520,True,312,-212.0,226.0
3,7,,0,-2192966520,-2192777520,False,269,-169.0,438.0
3,8,,0,-2192966520,-2192966520,True,326,-226.0,-39.0
3,9,,0,-2192966520,-2192966520,True,274,-174.0,504.0
3,10,,0,-2192966520,-2192966520,True,506,-406.0,159.0
3,11,,0,-2192966520,-2192377020,False,344,-244.0,289.0
3,12,,0,-2192966520,"-2,196,577,020",False,217,-117.0,548.0
3,13,,0,-2192966520,-2192966520,True,458,-358.0,-66.0
3,14,,0,-2192966520,-2192966520,True,377,-277.0,197.0
3,15,,0,-2192966520,-2192966520,True,332,-232.0,142.0
3,16,,0,-2192966520,-2192966520,True,297,-197.0,457.0
3,17,,0,-2192966520,-2192966520,True,298,-198.0,151.0
3,18,,0,-2192966520,-2192966520,True,296,-196.0,69.0
3,19,,0,-2192966520,-2192570520,False,202,-102.0,334.0
3,20,,0,-2192966520,-2192966520,True,302,-202.0,359.0
4,1,,0,-6399137073,-6399137073,True,488,-388.0,-152.0
4,3,,0,-6399137073,-6399137073,True,465,-365.0,-97.0
4,4,,0,-6399137073,-6399137073,True,328,-228.0,521.0
4,5,,0,-6399137073,-6399137073,True,414,-314.0,-71.0
4,6,,0,-6399137073,-6398241273,False,338,-238.0,-12.0
4,7,,0,-6399137073,-6399137073,True,424,-324.0,114.0
4,9,,0,-6399137073,-6398195673,False,330,-230.0,274.0
4,10,,0,-6399137073,-6397215273,False,299,-199.0,-40.0
4,11,,0,-6399137073,-7404464817,False,199,-99.0,190.0
4,12,,0,-6399137073,-7397328753,False,108,-8.0,540.0
4,14,,0,-6399137073,-6399137073,True,454,-354.0,-157.0
4,15,,0,-6399137073,-6398257473,False,220,-120.0,22.0
4,16,,0,-6399137073,-6399137073,True,402,-302.0,155.0
4,17,,0,-6399137073,-6399137073,True,504,-404.0,-253.0
4,18,,0,-6399137073,-6399137073,True,481,-381.0,-312.0
4,19,,0,-6399137073,-6399137073,True,436,-336.0,-2.0
4,20,,0,-6399137073,-6399137073,True,443,-343.0,16.0
4,21,16,3,-6399137073,-6399137073,True,434,-334.0,666.0
4,22,4,3,-6399137073,-7400347657,False,71,29.0,1029.0
4,23,12,3,-6399137073,-6398240073,False,232,-132.0,868.0
5,4,,0,-1313445555,-1314275455,False,133,-33.0,488.0
5,7,,0,-1313445555,-1313445555,True,287,-187.0,-73.0
5,9,,0,-1313445555,-1314405355,False,295,-195.0,79.0
5,11,,0,-1313445555,-1313709555,False,361,-261.0,-71.0
5,12,,0,-1313445555,-1315171335,False,108,-8.0,532.0
5,15,,0,-1313445555,-1313445555,True,302,-202.0,-180.0
5,16,,0,-1313445555,-1313445555,True,293,-193.0,-38.0
5,20,,0,-1313445555,-1313445555,True,296,-196.0,-180.0
5,21,16,3,-1313445555,-1313445555,True,321,-221.0,445.0
5,22,4,3,-1313445555,-1313546895,False,71,29.0,1058.0
5,23,12,3,-1313445555,-1314255955,False,246,-146.0,722.0
5,24,4,4,-1313445555,-1314174955,False,163,-63.0,937.0
5,25,4,4,-1313445555,(15360 * 59678) - (32205 * 69247),False,228,-128.0,872.0
5,26,23,4,-1313445555,-1313715555,False,242,-142.0,858.0
5,27,4,4,-1313445555,-1313455555,False,245,-145.0,855.0
5,28,12,4,-1313445555,-1314405355,False,229,-129.0,871.0
5,29,12,4,-1313445555,-1313567355,False,244,-144.0,856.0
5,30,23,4,-1313445555,-1314172275,False,224,-124.0,876.0
5,31,12,4,-1313445555,-1313922555,False,235,-135.0,865.0
5,32,22,4,-1313445555,(15360 * 59678) - (32205 * 69247),False,177,-77.0,923.0
6,4,,0,679369726,678460926,False,258,-158.0,330.0
6,9,,0,679369726,668748594,False,190,-90.0,-11.0
6,12,,0,679369726,678452326,False,345,-245.0,287.0
6,21,16,3,679369726,679369726,True,446,-346.0,99.0
6,22,4,3,679369726,665641754,False,68,32.0,1090.0
6,23,12,3,679369726,678419326,False,224,-124.0,598.0
6,24,4,4,679369726,679369726,True,329,-229.0,708.0
6,25,4,4,679369726,677643826,False,248,-148.0,724.0
6,26,23,4,679369726,665107894,False,100,0.0,858.0
6,27,4,4,679369726,679369726,True,279,-179.0,676.0
6,28,12,4,679369726,679369726,True,292,-192.0,679.0
6,29,12,4,679369726,678332326,False,227,-127.0,729.0
6,30,23,4,679369726,665641694,False,80,20.0,896.0
6,31,12,4,679369726,665481494,False,240,-140.0,725.0
6,32,22,4,679369726,665296874,False,69,31.0,954.0
6,33,22,5,679369726,679369726,True,356,-256.0,744.0
6,34,22,5,679369726,678557726,False,261,-161.0,839.0
6,35,24,5,679369726,676119694,False,58,42.0,1042.0
6,36,24,5,679369726,676413694,False,58,42.0,1042.0
6,37,4,5,679369726,679369726,True,283,-183.0,817.0
7,4,,0,-1678359873,-1678192173,False,168,-68.0,262.0
7,12,,0,-1678359873,-1678354773,False,290,-190.0,97.0
7,21,16,3,-1678359873,-1678359873,True,469,-369.0,-270.0
7,22,4,3,-1678359873,-1679032173,False,187,-87.0,1003.0
7,23,12,3,-1678359873,-1678248273,False,250,-150.0,448.0
7,24,4,4,-1678359873,-1678301073,False,269,-169.0,539.0
7,25,4,4,-1678359873,-1678502373,False,248,-148.0,576.0
7,26,23,4,-1678359873,-1678546173,False,188,-88.0,770.0
7,27,4,4,-1678359873,-1678359873,True,489,-389.0,287.0
7,28,12,4,-1678359873,-1678230273,False,229,-129.0,550.0
7,29,12,4,-1678359873,-1678305273,False,233,-133.0,596.0
7,30,23,4,-1678359873,(16728 * 24542) - (27357 * 76357),False,172,-72.0,824.0
7,31,12,4,-1678359873,-1678879773,False,233,-133.0,592.0
7,32,22,4,-1678359873,-1679330373,False,185,-85.0,869.0
7,33,22,5,-1678359873,-1678601373,False,188,-88.0,656.0
7,34,22,5,-1678359873,-1678499973,False,274,-174.0,665.0
7,35,24,5,-1678359873,-1678359873,True,327,-227.0,815.0
7,36,24,5,-1678359873,-1677056565,False,60,40.0,1082.0
7,37,4,5,-1678359873,-1678645773,False,248,-148.0,669.0
7,38,22,6,-1678359873,-1678359873,True,245,-145.0,855.0
8,4,,0,192945838,192630238,False,356,-256.0,6.0
8,12,,0,192945838,192945838,True,484,-384.0,-287.0
8,22,4,3,192945838,192945838,True,253,-153.0,850.0
8,23,12,3,192945838,192629038,False,240,-140.0,308.0
8,24,4,4,192945838,194491138,False,322,-222.0,317.0
8,25,4,4,192945838,192945838,True,294,-194.0,382.0
8,26,23,4,192945838,193030238,False,238,-138.0,632.0
8,27,4,4,192945838,192945838,True,245,-145.0,142.0
8,28,12,4,192945838,192945838,True,385,-285.0,265.0
8,29,12,4,192945838,192789838,False,253,-153.0,443.0
8,30,23,4,192945838,192790238,False,194,-94.0,730.0
8,31,12,4,192945838,193269638,False,208,-108.0,484.0
8,32,22,4,192945838,192948238,False,247,-147.0,722.0
8,33,22,5,192945838,195313662,False,69,31.0,687.0
8,34,22,5,192945838,195227762,False,326,-226.0,439.0
8,35,24,5,192945838,194280660,False,58,42.0,857.0
8,36,24,5,192945838,193033826,False,58,42.0,1124.0
8,37,4,5,192945838,195215400,False,279,-179.0,490.0
8,38,22,6,192945838,193270238,False,158,-58.0,797.0
8,39,30,7,192945838,195281262,False,76,24.0,1024.0
9,4,,0,-2100243267,-2099148867,False,287,-187.0,-181.0
9,22,4,3,-2100243267,-2098036827,False,71,29.0,879.0
9,23,12,3,-2100243267,(48165 * 36864) - (98373 * 39399),False,205,-105.0,203.0
9,24,4,4,-2100243267,-2099290467,False,280,-180.0,137.0
9,25,4,4,-2100243267,-2100093867,False,253,-153.0,229.0
9,26,23,4,-2100243267,-2099090667,False,239,-139.0,493.0
9,27,4,4,-2100243267,-2099037367,False,232,-132.0,10.0
9,28,12,4,-2100243267,-2099283267,False,230,-130.0,135.0
9,29,12,4,-2100243267,-2100352707,False,252,-152.0,291.0
9,30,23,4,-2100243267,-2099199067,False,156,-56.0,674.0
9,31,12,4,-2100243267,-2100243267,True,381,-281.0,203.0
9,32,22,4,-2100243267,"-2,094,990,327",False,74,26.0,748.0
9,33,22,5,-2100243267,-2099592327,False,71,29.0,716.0
9,34,22,5,-2100243267,-2100303267,False,256,-156.0,283.0
9,35,24,5,-2100243267,-2100243267,True,326,-226.0,631.0
9,36,24,5,-2100243267,-2099645127,False,60,40.0,1164.0
9,37,4,5,-2100243267,-2099058067,False,221,-121.0,369.0
9,38,22,6,-2100243267,-2099717127,False,71,29.0,826.0
9,39,30,7,-2100243267,"-2,099,660,127",False,87,13.0,1037.0
9,40,22,8,-2100243267,-2099292867,False,252,-152.0,848.0
10,22,4,3,-283228230,-282857230,False,230,-130.0,749.0
