round,agent_id,parent_id,birth_round,expected,submitted,correct,output_tokens,profit,balance_after
1,1,,0,580544003,580524003,False,427,-327.0,673.0
1,2,,0,580544003,(40939 * 49753) - (23522 * 61912),False,194,-94.0,906.0
1,3,,0,580544003,580524003,False,284,-184.0,816.0
1,4,,0,580544003,580524003,False,296,-196.0,804.0
1,5,,0,580544003,594751867,False,185,-85.0,915.0
1,6,,0,580544003,586310867,False,172,-72.0,928.0
1,7,,0,580544003,580524003,False,526,-426.0,574.0
1,8,,0,580544003,580504003,False,333,-233.0,767.0
1,9,,0,580544003,580274403,False,216,-116.0,884.0
1,10,,0,580544003,580091603,False,207,-107.0,893.0
1,11,,0,580544003,579746403,False,354,-254.0,746.0
1,12,,0,580544003,580001403,False,190,-90.0,910.0
1,13,,0,580544003,580524003,False,409,-309.0,691.0
1,14,,0,580544003,580544003,True,408,-308.0,692.0
1,15,,0,580544003,636510667,False,275,-175.0,825.0
1,16,,0,580544003,580524003,False,329,-229.0,771.0
1,17,,0,580544003,580154603,False,212,-112.0,888.0
1,18,,0,580544003,580524003,False,331,-231.0,769.0
1,19,,0,580544003,580161203,False,224,-124.0,876.0
1,20,,0,580544003,580504003,False,329,-229.0,771.0
2,1,,0,1797492442,1797492442,True,480,-380.0,293.0
2,2,,0,1797492442,1797543442,False,195,-95.0,811.0
2,3,,0,1797492442,1797492442,True,283,-183.0,633.0
2,4,,0,1797492442,1797569542,False,258,-158.0,646.0
2,5,,0,1797492442,1797472542,False,302,-202.0,713.0
2,6,,0,1797492442,1797639242,False,275,-175.0,753.0
2,7,,0,1797492442,1797492442,True,613,-513.0,61.0
2,8,,0,1797492442,1797574592,False,217,-117.0,650.0
2,9,,0,1797492442,1797472442,False,220,-120.0,764.0
2,10,,0,1797492442,1797492442,True,288,-188.0,705.0
2,11,,0,1797492442,1797658042,False,212,-112.0,634.0
2,12,,0,1797492442,1797695242,False,190,-90.0,820.0
2,13,,0,1797492442,1797593442,False,287,-187.0,504.0
2,14,,0,1797492442,1797447642,False,295,-195.0,497.0
2,15,,0,1797492442,1806472904,False,274,-174.0,651.0
2,16,,0,1797492442,1797579242,False,217,-117.0,654.0
2,17,,0,1797492442,1797596642,False,269,-169.0,719.0
2,18,,0,1797492442,1797559042,False,218,-118.0,651.0
2,19,,0,1797492442,1797492442,True,340,-240.0,636.0
2,20,,0,1797492442,1797576442,False,217,-117.0,654.0
3,1,,0,-3141666930,-3141666930,True,336,-236.0,57.0
3,2,,0,-3141666930,-3141673530,False,300,-200.0,611.0
3,3,,0,-3141666930,-3141666930,True,351,-251.0,382.0
3,4,,0,-3141666930,-3141666930,True,473,-373.0,273.0
3,5,,0,-3141666930,-3141801630,False,284,-184.0,529.0
3,6,,0,-3141666930,-3141673530,False,307,-207.0,546.0
3,7,,0,-3141666930,-3142020930,False,327,-227.0,-166.0
3,8,,0,-3141666930,-3141666930,True,429,-329.0,321.0
3,9,,0,-3141666930,-3142085730,False,300,-200.0,564.0
3,10,,0,-3141666930,-3141550830,False,331,-231.0,474.0
3,11,,0,-3141666930,-3143730530,False,381,-281.0,353.0
3,12,,0,-3141666930,-3141689730,False,175,-75.0,745.0
3,13,,0,-3141666930,-3141809130,False,300,-200.0,304.0
3,14,,0,-3141666930,-3141666930,True,356,-256.0,241.0
3,15,,0,-3141666930,-3141666930,True,372,-272.0,379.0
3,16,,0,-3141666930,-3141666930,True,407,-307.0,347.0
3,17,,0,-3141666930,-3141754530,False,282,-182.0,537.0
3,18,,0,-3141666930,-3141666930,True,429,-329.0,322.0
3,19,,0,-3141666930,-3141776130,False,333,-233.0,403.0
3,20,,0,-3141666930,-3141666930,True,429,-329.0,325.0
4,1,,0,-5590537199,-5590639799,False,296,-196.0,-139.0
4,2,,0,-5590537199,-5590578599,False,294,-194.0,417.0
4,3,,0,-5590537199,-5590537199,True,283,-183.0,199.0
4,4,,0,-5590537199,-5594119847,False,107,-7.0,266.0
4,5,,0,-5590537199,-6206384175,False,255,-155.0,374.0
4,6,,0,-5590537199,-5590534399,False,278,-178.0,368.0
4,8,,0,-5590537199,-5590537199,True,403,-303.0,18.0
4,9,,0,-5590537199,-5590537199,True,302,-202.0,362.0
4,10,,0,-5590537199,-5590702999,False,291,-191.0,283.0
4,11,,0,-5590537199,-5590537199,True,386,-286.0,67.0
4,12,,0,-5590537199,-5590428599,False,196,-96.0,649.0
4,13,,0,-5590537199,-5590557799,False,294,-194.0,110.0
4,14,,0,-5590537199,-5590537199,True,334,-234.0,7.0
4,15,,0,-5590537199,-5590537199,True,363,-263.0,116.0
4,16,,0,-5590537199,-5590537199,True,381,-281.0,66.0
4,17,,0,-5590537199,-5590518599,False,295,-195.0,342.0
4,18,,0,-5590537199,-5590537199,True,381,-281.0,41.0
4,19,,0,-5590537199,-5590507799,False,405,-305.0,98.0
4,20,,0,-5590537199,-5590537199,True,376,-276.0,49.0
4,21,9,3,-5590537199,-5590641799,False,214,-114.0,886.0
5,2,,0,1866755143,1865761543,False,196,-96.0,321.0
5,3,,0,1866755143,1866755143,True,323,-223.0,-24.0
5,4,,0,1866755143,1866171343,False,194,-94.0,172.0
5,5,,0,1866755143,1866755143,True,464,-364.0,10.0
5,6,,0,1866755143,1866349543,False,274,-174.0,194.0
5,8,,0,1866755143,1866755143,True,468,-368.0,-350.0
5,9,,0,1866755143,1866755143,True,629,-529.0,-167.0
5,10,,0,1866755143,1866755143,True,434,-334.0,-51.0
5,11,,0,1866755143,1866162943,False,288,-188.0,-121.0
5,12,,0,1866755143,1866391543,False,194,-94.0,555.0
5,13,,0,1866755143,1866167543,False,287,-187.0,-77.0
5,14,,0,1866755143,1866755143,True,441,-341.0,-334.0
5,15,,0,1866755143,1866755143,True,614,-514.0,-398.0
5,16,,0,1866755143,1866755143,True,468,-368.0,-302.0
5,17,,0,1866755143,1866306943,False,210,-110.0,232.0
5,18,,0,1866755143,1866755143,True,468,-368.0,-327.0
5,19,,0,1866755143,1866755143,True,384,-284.0,-186.0
5,20,,0,1866755143,1866755143,True,468,-368.0,-319.0
5,21,9,3,1866755143,1866144943,False,296,-196.0,690.0
5,22,21,4,1866755143,1866755143,True,465,-365.0,635.0
6,2,,0,432507344,432611744,False,217,-117.0,204.0
6,4,,0,432507344,432507344,True,260,-160.0,12.0
6,5,,0,432507344,432507344,True,450,-350.0,-340.0
6,6,,0,432507344,432199344,False,273,-173.0,21.0
6,12,,0,432507344,432507344,True,264,-164.0,391.0
6,17,,0,432507344,432507344,True,286,-186.0,46.0
6,21,9,3,432507344,440313904,False,274,-174.0,516.0
6,22,21,4,432507344,432507344,True,321,-221.0,414.0
6,23,17,5,432507344,432507344,True,367,-267.0,733.0
6,24,12,5,432507344,440227504,False,278,-178.0,822.0
6,25,17,5,432507344,432507344,True,454,-354.0,646.0
6,26,6,5,432507344,(44304 * 38101) - (13360 * 93976),False,136,-36.0,964.0
