round,agent_id,parent_id,birth_round,expected,submitted,correct,output_tokens,profit,balance_after
1,1,,0,753021100,753021100,True,343,100.0,1100.0
1,2,,0,753021100,753051100,False,277,-400.0,600.0
1,3,,0,753021100,753021100,True,341,100.0,1100.0
1,4,,0,753021100,737329770,False,329,-400.0,600.0
1,5,,0,753021100,753021100,True,444,100.0,1100.0
1,6,,0,753021100,753021100,True,342,100.0,1100.0
1,7,,0,753021100,753021100,True,343,100.0,1100.0
1,8,,0,753021100,753021100,True,336,100.0,1100.0
1,9,,0,753021100,764330700,False,243,-400.0,600.0
1,10,,0,753021100,753101100,False,216,-400.0,600.0
1,11,,0,753021100,753021100,True,263,100.0,1100.0
1,12,,0,753021100,753021100,True,343,100.0,1100.0
1,13,,0,753021100,753021100,True,419,100.0,1100.0
1,14,,0,753021100,753021100,True,343,100.0,1100.0
1,15,,0,753021100,753021100,True,339,100.0,1100.0
1,16,,0,753021100,753021100,True,416,100.0,1100.0
1,17,,0,753021100,750281700,False,304,-400.0,600.0
1,18,,0,753021100,752501100,False,219,-400.0,600.0
1,19,,0,753021100,752601100,False,365,-400.0,600.0
1,20,,0,753021100,758120700,False,201,-400.0,600.0
2,1,,0,-35525184,-35525184,True,414,100.0,1200.0
2,2,,0,-35525184,-35401584,False,280,-400.0,200.0
2,3,,0,-35525184,-35525184,True,445,100.0,1200.0
2,4,,0,-35525184,-35265984,False,292,-400.0,200.0
2,5,,0,-35525184,-35293584,False,214,-400.0,700.0
2,6,,0,-35525184,-35525184,True,474,100.0,1200.0
2,7,,0,-35525184,-35525184,True,414,100.0,1200.0
2,8,,0,-35525184,-35525184,True,414,100.0,1200.0
2,9,,0,-35525184,-35205984,False,305,-400.0,200.0
2,10,,0,-35525184,-35525184,True,487,100.0,700.0
2,11,,0,-35525184,-35525184,True,320,100.0,1200.0
2,12,,0,-35525184,-35001792,False,294,-400.0,700.0
2,13,,0,-35525184,-35264384,False,320,-400.0,700.0
2,14,,0,-35525184,-35525184,True,489,100.0,1200.0
2,15,,0,-35525184,-35525184,True,414,100.0,1200.0
2,16,,0,-35525184,-35525184,True,438,100.0,1200.0
2,17,,0,-35525184,-35237784,False,350,-400.0,200.0
2,18,,0,-35525184,-34842066,False,258,-400.0,200.0
2,19,,0,-35525184,-35331984,False,291,-400.0,200.0
2,20,,0,-35525184,-35525184,True,401,100.0,700.0
3,1,,0,899328042,899328042,True,471,100.0,1300.0
3,2,,0,899328042,901428042,False,286,-400.0,-200.0
3,3,,0,899328042,899328042,True,449,100.0,1300.0
3,4,,0,899328042,901409142,False,227,-400.0,-200.0
3,5,,0,899328042,899328042,True,391,100.0,800.0
3,6,,0,899328042,899328042,True,563,100.0,1300.0
3,7,,0,899328042,899328042,True,449,100.0,1300.0
3,8,,0,899328042,901153842,False,214,-400.0,800.0
3,9,,0,899328042,899328042,True,478,100.0,300.0
3,10,,0,899328042,899328042,True,301,100.0,800.0
3,11,,0,899328042,899328042,True,414,100.0,1300.0
3,12,,0,899328042,937769,False,450,-400.0,300.0
3,13,,0,899328042,900257142,False,288,-400.0,300.0
3,14,,0,899328042,899328042,True,560,100.0,1300.0
3,15,,0,899328042,899328042,True,358,100.0,1300.0
3,16,,0,899328042,899328042,True,436,100.0,1300.0
3,17,,0,899328042,899328042,True,464,100.0,300.0
3,18,,0,899328042,901283442,False,223,-400.0,-200.0
3,19,,0,899328042,901327542,False,225,-400.0,-200.0
3,20,,0,899328042,897351,False,195,-400.0,300.0
4,1,,0,-3870109136,-3870109136,True,367,100.0,1400.0
