round,agent_id,parent_id,birth_round,expected,submitted,correct,output_tokens,profit,balance_after
1,1,,0,1407820518,1407820518,True,448,100.0,1100.0
1,2,,0,1407820518,1407820518,True,453,100.0,1100.0
1,3,,0,1407820518,1407044418,False,260,-400.0,600.0
1,4,,0,1407820518,1408800318,False,221,-400.0,600.0
1,5,,0,1407820518,1406813220,False,83,-400.0,600.0
1,6,,0,1407820518,1408610718,False,226,-400.0,600.0
1,7,,0,1407820518,1408860918,False,315,-400.0,600.0
1,8,,0,1407820518,1408782918,False,337,-400.0,600.0
1,9,,0,1407820518,1408648218,False,221,-400.0,600.0
1,10,,0,1407820518,1409017518,False,211,-400.0,600.0
1,11,,0,1407820518,(41190 * 87678) - (81333 * 27094),False,188,-400.0,600.0
1,12,,0,1407820518,1406662518,False,323,-400.0,600.0
1,13,,0,1407820518,1406711118,False,238,-400.0,600.0
1,14,,0,1407820518,1408472118,False,358,-400.0,600.0
1,15,,0,1407820518,1409091918,False,221,-400.0,600.0
1,16,,0,1407820518,1407820518,True,617,100.0,1100.0
1,17,,0,1407820518,1407820518,True,355,100.0,1100.0
1,18,,0,1407820518,1408973118,False,283,-400.0,600.0
1,19,,0,1407820518,"1,409,532,420",False,392,-400.0,600.0
1,20,,0,1407820518,1408673718,False,221,-400.0,600.0
2,1,,0,-1422636960,-1423440360,False,301,-400.0,700.0
2,2,,0,-1422636960,-1422636960,True,438,100.0,1200.0
2,3,,0,-1422636960,-1423437760,False,288,-400.0,200.0
2,4,,0,-1422636960,-1422636960,True,426,100.0,700.0
2,5,,0,-1422636960,-1417066620,False,85,-400.0,200.0
2,6,,0,-1422636960,-1422636960,True,315,100.0,700.0
2,7,,0,-1422636960,-1423431360,False,286,-400.0,200.0
2,8,,0,-1422636960,-1423572960,False,384,-400.0,200.0
2,9,,0,-1422636960,-1422636960,True,527,100.0,700.0
2,10,,0,-1422636960,-1422636960,True,307,100.0,700.0
2,11,,0,-1422636960,-1423732860,False,202,-400.0,200.0
2,12,,0,-1422636960,-1418280,False,181,-400.0,200.0
2,13,,0,-1422636960,-1424172360,False,336,-400.0,200.0
2,14,,0,-1422636960,-1415432016,False,252,-400.0,200.0
2,15,,0,-1422636960,-1408047276,False,228,-400.0,200.0
2,16,,0,-1422636960,-1422135960,False,347,-400.0,700.0
2,17,,0,-1422636960,-1424541360,False,306,-400.0,700.0
2,18,,0,-1422636960,-1423631760,False,224,-400.0,200.0
2,19,,0,-1422636960,-1420990716,False,293,-400.0,200.0
2,20,,0,-1422636960,-1422636960,True,477,100.0,700.0
3,1,,0,553094879,553542479,False,307,-400.0,300.0
3,2,,0,553094879,553094879,True,491,100.0,1300.0
3,3,,0,553094879,553483079,False,191,-400.0,-200.0
3,4,,0,553094879,553094879,True,357,100.0,800.0
3,5,,0,553094879,553486679,False,224,-400.0,-200.0
